date,prc_QTEC,prc_XLK,ret_QTEC,ret_XLK,ret_diff
2011-08-26,0.0716249613568143,0.05898376367668649,0.5779924795533128,0.569599058901643,-0.007681999999999998
2011-08-29,0.07614188780541316,0.06231932052927948,0.6059974427454927,0.5894494502441154,-0.009583999999999999
2011-08-30,0.07666984024745717,0.06287524667137832,0.48924137304895865,0.5132666721997092,0.00016799999999999975
2011-08-31,0.0765525174825585,0.06254169098611904,0.47108335287842457,0.489641783612331,-0.0015789999999999997
2011-09-01,0.07467535324417975,0.06104069040245218,0.42167462341022754,0.4586122407739524,0.002883
2011-09-02,0.07097968614987162,0.05798309662090857,0.36915255006695774,0.4163674613799649,0.0050599999999999985
2011-09-06,0.0709210247674223,0.05737157786459986,0.47265704795987085,0.48167420242996795,-0.004203
2011-09-07,0.07561393536336912,0.06076272733140277,0.6118723188548343,0.5921053106382365,-0.010400999999999997
2011-09-08,0.07496866015642643,0.060095615960884155,0.4561332496046848,0.4805266975314211,-0.00015300000000000036
2011-09-09,0.07232889794620632,0.05726039263618009,0.3993818707300281,0.4217982628652259,-0.0014260000000000002
2011-09-12,0.07467535324417975,0.058816985834056826,0.5423838454147216,0.5414924058991856,-0.006058000000000001
2011-09-13,0.0765525174825585,0.060373579031933564,0.5278196000696058,0.5409872150633473,-0.0023479999999999994
2011-09-14,0.07972023213482264,0.06237491314348938,0.5633071807403933,0.5524947406025483,-0.008539999999999999
2011-09-15,0.08148007360830269,0.06454302509767486,0.5226483472418725,0.5561321146205837,0.003216000000000002
2011-09-16,0.08118676669605603,0.06554369215345275,0.46643036020972517,0.5382736185737019,0.013127999999999999
2011-09-19,0.07995487766461996,0.06521013646819344,0.44094103939533796,0.48981138339293384,0.006436000000000001
2011-09-20,0.07813637480869055,0.06487658078293414,0.42457612371664416,0.4897897323571122,0.010756
2011-09-21,0.07608322642296382,0.06281965405716845,0.4174037057492832,0.4447736203779549,0.00017700000000000007
2011-09-22,0.0712729930621183,0.05859461537721729,0.33885513682824786,0.3864962489580439,0.004791
2011-09-23,0.07332614144784506,0.060095615960884155,0.5343678360936046,0.5395365956632976,-0.004481000000000002
2011-09-26,0.07514464430377445,0.06176339438718066,0.5266809408880786,0.543585339361944,-0.001327
2011-09-27,0.0775497609841972,0.06348676542768704,0.5426108206668534,0.5445127253963042,-0.005280999999999999
2011-09-28,0.07438204633193309,0.061541023930341124,0.3860962526385874,0.44715884282430546,0.009113999999999999
2011-09-29,0.07315015730049705,0.061263060859291715,0.43922359332087496,0.491041883928797,0.007231
2011-09-30,0.06921984467639154,0.05787191139248883,0.36117436995452934,0.40755909830652814,0.0047279999999999996
2011-10-03,0.06523087066983672,0.054925502839364995,0.35593880747202533,0.41743918765313603,0.008850000000000004
2011-10-04,0.06974779711843555,0.0575383557072295,0.6128180490720496,0.5719951068659044,-0.016224
2011-10-05,0.07414740080213574,0.06026239380351382,0.604461576872735,0.5735936750107353,-0.013572
2011-10-06,0.07678716301235584,0.06226372791506961,0.5498324166055095,0.5525380426741916,-0.004966
2011-10-07,0.07631787195276117,0.06176339438718066,0.4612212781733032,0.4851636277032221,-0.00021300000000000008
2011-10-10,0.08018952319441731,0.06593284045292193,0.5832583054027677,0.6098519430000398,0.0020809999999999995
2011-10-11,0.08071747563646132,0.06654435920923064,0.4888063371490396,0.5143239644489992,0.0005760000000000001
2011-10-12,0.08189070328544805,0.06715587796553936,0.5063250436927361,0.514255402835564,-0.004074
2011-10-13,0.08406117443607346,0.06871247116341613,0.5329870699764703,0.5384612608841561,-0.004414000000000001
2011-10-14,0.08599700005690154,0.07121413880286089,0.5258524812177979,0.5620356303879505,0.004005
2011-10-17,0.08253597849239074,0.06893484162025564,0.3835730444190569,0.441576484088293,0.008234000000000002
2011-10-18,0.08517574070261084,0.07021347174708296,0.5453345236924335,0.5309122663943447,-0.009770000000000001
2011-10-19,0.0821253488152454,0.0674338410365888,0.3938852867075727,0.4286002966191908,0.0019120000000000005
2011-10-20,0.08124542807850536,0.06682232228028008,0.45065179726570487,0.48280366479866343,0.001927
2011-10-21,0.08464778826056683,0.06860128593499636,0.5666815461554175,0.5442817810142067,-0.011708
2011-10-24,0.08828479397242563,0.07082499050339168,0.5706952251972794,0.5550170862757693,-0.009793999999999997
2011-10-25,0.08611432282180022,0.06854569332078646,0.4183191725995476,0.4414213183315712,-0.000994
2011-10-26,0.0867595980287429,0.06915721207709517,0.49128793323901254,0.5140316754654071,-0.00016100000000000055
