date,X,Y,beta,spread,spread_z,ret_X,ret_Y,spread_lag1,spread_lag2,ret_X_lag1,ret_Y_lag1,target
2014-07-03,38.95,40.66,0.9337583867469484,0.9833839948690866,0.7587952450299041,0.004383702939659617,0.007183552142680183,1.050851475577936,0.9402692333613344,0.0010325245224573898,-0.0012370113805048044,-1
2014-07-07,38.99,40.39,0.9339140484145524,1.2692115845362295,4.500704781982437,0.0010269576379973167,-0.006640432857845435,0.9833839948690866,1.050851475577936,0.004383702939659617,0.007183552142680183,-1
2014-07-08,38.64,39.98,0.9341467943214024,1.2928111630303365,3.3776689776229243,-0.008976660682226245,-0.010151027482050101,1.2692115845362295,0.9833839948690866,0.0010269576379973167,-0.006640432857845435,-1
2014-07-09,38.83,40.14,0.9344733455386156,1.3202399100799695,2.703775889058884,0.004917184265010199,0.00400200100050041,1.2928111630303365,1.2692115845362295,-0.008976660682226245,-0.010151027482050101,0
2014-07-10,38.72,40.008,0.934799613522546,1.3205370621899777,1.441408527764465,-0.0028328611898016387,-0.003288490284005907,1.3202399100799695,1.2928111630303365,0.004917184265010199,0.00400200100050041,0
2014-07-11,38.92,40.115,0.9353849853828172,1.3970313113682806,1.3991157889423356,0.005165289256198413,0.002674465106978552,1.3205370621899777,1.3202399100799695,-0.0028328611898016387,-0.003288490284005907,0
2014-07-14,39.2,40.34,0.936110695785575,1.4372945320099006,1.1478617807175975,0.007194244604316502,0.005608874485853121,1.3970313113682806,1.3205370621899777,0.005165289256198413,0.002674465106978552,0
2014-07-15,39.13,40.2801,0.936706008311449,1.3993883146140078,1.0128539120193238,-0.0017857142857142794,-0.0014848785324741431,1.4372945320099006,1.3970313113682806,0.007194244604316502,0.005608874485853121,-1
2014-07-16,39.49,40.53,0.9376091877959146,1.4886996186315784,2.1627892930645776,0.009200102223358098,0.0062040560971796666,1.3993883146140078,1.4372945320099006,-0.0017857142857142794,-0.0014848785324741431,-1
2014-07-17,38.98,39.903,0.9386198285686698,1.5262529806243703,2.3181739881623082,-0.012914661939731675,-0.015470022205773537,1.4886996186315784,1.3993883146140078,0.009200102223358098,0.0062040560971796666,-1
2014-07-18,39.4499,40.34,0.9396998347247016,1.5424086672055353,1.7119684636070076,0.0120548999486918,0.010951557527003164,1.5262529806243703,1.4886996186315784,-0.012914661939731675,-0.015470022205773537,0
2014-07-21,39.4,40.36,0.9404452232174134,1.4436307909451926,0.3007728732052295,-0.001264895475020289,0.0004957858205254517,1.5424086672055353,1.5262529806243703,0.0120548999486918,0.010951557527003164,0
2014-07-22,39.73,40.62,0.9413601442280476,1.4919509414567074,1.032602808663032,0.00837563451776635,0.006442021803765963,1.4436307909451926,1.5424086672055353,-0.001264895475020289,0.0004957858205254517,-1
2014-07-23,39.8,40.3,0.9432576410320784,1.7867170664072418,5.053445875822873,0.0017618927762397263,-0.007877892663712416,1.4919509414567074,1.4436307909451926,0.00837563451776635,0.006442021803765963,0
2014-07-24,39.77,40.54,0.9441730165640309,1.493225908494196,0.0587303262606701,-0.0007537688442209589,0.005955334987593153,1.7867170664072418,1.4919509414567074,0.0017618927762397263,-0.007877892663712416,-1
2014-07-25,39.72,40.34,0.9453849902449142,1.5831694935201597,1.834035554803165,-0.0012572290671361008,-0.0049333991119880904,1.493225908494196,1.7867170664072418,-0.0007537688442209589,0.005955334987593153,-1
2014-07-28,39.79,40.36,0.9466041380061642,1.585056990071216,1.5249881524770406,0.0017623363544814197,0.0004957858205254517,1.5831694935201597,1.493225908494196,-0.0012572290671361008,-0.0049333991119880904,0
2014-07-29,39.71,40.2743,0.9476785371089256,1.5429102929140015,0.194963366984758,-0.002010555415933646,-0.002123389494549155,1.585056990071216,1.5831694935201597,0.0017623363544814197,0.0004957858205254517,1
2014-07-30,39.75,40.46,0.948224572474186,1.3848337976944336,-3.2777767863828413,0.0010073029463610883,0.0046108808843357,1.5429102929140015,1.585056990071216,-0.002010555415933646,-0.002123389494549155,1
2014-07-31,39.0,39.6401,0.9487758995072292,1.3904284659434936,-1.9215172921484152,-0.018867924528301883,-0.020264458724666423,1.3848337976944336,1.5429102929140015,0.0010073029463610883,0.0046108808843357,1
2014-08-01,38.789,39.51,0.9490078844565976,1.2936984851198332,-2.1730711599921406,-0.005410256410256387,-0.0032820300655144186,1.3904284659434936,1.3848337976944336,-0.018867924528301883,-0.020264458724666423,1
2014-08-04,39.065,39.76,0.9493291131520049,1.3196744610762892,-1.7768614818832014,0.00711541931991011,0.006327512022272774,1.2936984851198332,1.3904284659434936,-0.005410256410256387,-0.0032820300655144186,1
2014-08-05,38.7,39.4751,0.949334005614184,1.2249451949795258,-1.6461941633417247,-0.009343402022270464,-0.007165492957746489,1.3196744610762892,1.2936984851198332,0.00711541931991011,0.006327512022272774,1
2014-08-06,38.58,39.41,0.9491674961760664,1.173308975701218,-1.6431089893424389,-0.0031007751937985883,-0.0016491408508148009,1.2249451949795258,1.3196744610762892,-0.009343402022270464,-0.007165492957746489,0
2014-08-07,38.42,39.16,0.9492469187875592,1.2474906602791904,-0.9028515887349001,-0.004147226542249749,-0.0063435676224308235,1.173308975701218,1.2249451949795258,-0.0031007751937985883,-0.0016491408508148009,1
2014-08-08,38.67,39.57,0.9489057373344112,1.121799973677348,-2.234503806260516,0.006507027589796932,0.010469867211440276,1.2474906602791904,1.173308975701218,-0.004147226542249749,-0.0063435676224308235,1
2014-08-11,38.86,39.81,0.9484903762264996,1.100598122423051,-1.6073428042588145,0.004913369537108858,0.006065200909780133,1.121799973677348,1.2474906602791904,0.006507027589796932,0.010469867211440276,0
2014-08-12,38.84,39.68,0.9484324031994192,1.2062022410470448,-0.41014705762627296,-0.0005146680391147074,-0.0032655111780960366,1.100598122423051,1.121799973677348,0.004913369537108858,0.006065200909780133,0
2014-08-13,39.22,40.09,0.948354251860928,1.2004780428953907,-0.2507805736694928,0.00978372811534478,0.010332661290322731,1.2062022410470448,1.100598122423051,-0.0005146680391147074,-0.0032655111780960366,0
2014-08-14,39.29,40.24,0.9480686250350826,1.1397185285882756,-1.1806691096248483,0.001784803671596169,0.00374158144175607,1.2004780428953907,1.2062022410470448,0.00978372811534478,0.010332661290322731,1
2014-08-15,39.29,40.3898,0.9473907225380552,1.02507819483246,-3.0029157246313485,0.0,0.0037226640159044866,1.1397185285882756,1.2004780428953907,0.001784803671596169,0.00374158144175607,0
2014-08-18,39.66,40.66,0.947136490693525,1.1494302884012697,-0.2829152349113505,0.009417154492237234,0.006689807822767069,1.02507819483246,1.1397185285882756,0.0,0.0037226640159044866,0
2014-08-19,39.91,40.92,0.9469241487799416,1.1618638319247836,0.1580306131948469,0.006303580433686395,0.0063944909001476535,1.1494302884012697,1.02507819483246,0.009417154492237234,0.006689807822767069,0
2014-08-20,39.91,41.04,0.9463955520420364,1.0699265441948214,-1.4947521773532833,0.0,0.0029325513196480912,1.1618638319247836,1.1494302884012697,0.006303580433686395,0.0063944909001476535,0
2014-08-21,40.1,41.15,0.9461915397579024,1.164218138962326,0.588569837325832,0.004760711601102585,0.002680311890838283,1.0699265441948214,1.1618638319247836,0.0,0.0029325513196480912,0
2014-08-22,40.11,41.1,0.9461853816124568,1.2217808157280174,1.3866530125053187,0.0002493765586033536,-0.0012150668286755595,1.164218138962326,1.0699265441948214,0.004760711601102585,0.002680311890838283,-1
2014-08-25,40.15,41.07,0.946384387358318,1.2819932111938712,2.951729911981233,0.0009972575417600549,-0.0007299270072993469,1.2217808157280174,1.164218138962326,0.0002493765586033536,-0.0012150668286755595,0
2014-08-26,40.17,41.14,0.946420770418131,1.2342495049980895,1.4807823632175938,0.0004981320049814997,0.0017044071098124558,1.2819932111938712,1.2217808157280174,0.0009972575417600549,-0.0007299270072993469,-1
2014-08-27,40.16,41.07,0.9466201078541856,1.282312170428597,1.8356706357997783,-0.00024894199651492865,-0.001701507049100659,1.2342495049980895,1.2819932111938712,0.0004981320049814997,0.0017044071098124558,0
2014-08-28,40.1,41.11,0.9465036406959738,1.1892353309885166,0.2438873082680299,-0.0014940239043823578,0.0009739469198928319,1.282312170428597,1.2342495049980895,-0.00024894199651492865,-0.001701507049100659,0
